emage_id,assay_type,probe_id,name,strain,type,theilerstage,dpc
2420,in situ,MGI:3506726,emage,C57BL,wholemount,17,10.5 dpc
2421,in situ,MGI:3506727,emage,C57BL,wholemount,17,10.5 dpc
2422,in situ,MGI:3506728,emage,C57BL,wholemount,17,10.5 dpc
2423,in situ,MGI:3506729,emage,C57BL,wholemount,18,10.5 dpc
2424,in situ,MGI:3506729,emage,C57BL,wholemount,17,10.5 dpc
2425,in situ,MGI:3506730,emage,C57BL,wholemount,16,10.5 dpc
2426,in situ,MGI:3506732,emage,C57BL,wholemount,17,10.5 dpc
2427,in situ,MGI:3506732,emage,C57BL,wholemount,16,10.5 dpc
2428,in situ,MGI:3506733,emage,C57BL,wholemount,16,10.5 dpc
2429,in situ,MGI:3506733,emage,C57BL,wholemount,17,10.5 dpc
2430,in situ,MGI:3507266,emage,C57BL,wholemount,16,10.5 dpc
2431,in situ,MGI:3507266,emage,C57BL,wholemount,18,10.5 dpc
2432,in situ,MGI:3507267,emage,C57BL,wholemount,18,10.5 dpc
2433,in situ,MGI:3507267,emage,C57BL,wholemount,17,10.5 dpc
2434,in situ,MGI:3506734,emage,C57BL,wholemount,16,10.5 dpc
2435,in situ,MGI:3506735,emage,C57BL,wholemount,17,10.5 dpc
2436,in situ,MGI:3506735,emage,C57BL,wholemount,18,10.5 dpc
2437,in situ,MGI:3506736,emage,C57BL,wholemount,17,10.5 dpc
2438,in situ,MGI:3506737,emage,C57BL,wholemount,18,10.5 dpc
2439,in situ,MGI:3506737,emage,C57BL,wholemount,17,10.5 dpc
2440,in situ,MGI:3506738,emage,C57BL,wholemount,17,10.5 dpc
2441,in situ,MGI:3506738,emage,C57BL,wholemount,18,10.5 dpc
2442,in situ,MGI:3506739,emage,C57BL,wholemount,17,10.5 dpc
2443,in situ,MGI:3506739,emage,C57BL,wholemount,18,10.5 dpc
2444,in situ,MGI:3506740,emage,C57BL,wholemount,17,10.5 dpc
2445,in situ,MGI:3506741,emage,C57BL,wholemount,18,10.5 dpc
2446,in situ,MGI:3506741,emage,C57BL,wholemount,17,10.5 dpc
2447,in situ,MGI:3506743,emage,C57BL,wholemount,16,10.5 dpc
2448,in situ,MGI:3506744,emage,C57BL,wholemount,17,10.5 dpc
2449,in situ,MGI:3506744,emage,C57BL,wholemount,16,10.5 dpc
2450,in situ,MGI:3506745,emage,C57BL,wholemount,19,10.5 dpc
2451,in situ,MGI:3506745,emage,C57BL,wholemount,16,10.5 dpc
2452,in situ,MGI:3506746,emage,C57BL,wholemount,19,10.5 dpc
2453,in situ,MGI:3506746,emage,C57BL,wholemount,18,10.5 dpc
2454,in situ,MGI:3506747,emage,C57BL,wholemount,16,10.5 dpc
2455,in situ,MGI:3506748,emage,C57BL,wholemount,17,10.5 dpc
2456,in situ,MGI:3506749,emage,C57BL,wholemount,18,10.5 dpc
2457,in situ,MGI:3506750,emage,C57BL,wholemount,17,10.5 dpc
2458,in situ,MGI:3506750,emage,C57BL,wholemount,17,10.5 dpc
2459,in situ,MGI:3506731,emage,C57BL,wholemount,17,10.5 dpc
2460,in situ,MGI:3507268,emage,C57BL,wholemount,16,10.5 dpc
2461,in situ,MGI:3507268,emage,C57BL,wholemount,16,10.5 dpc
2462,in situ,MGI:3506751,emage,C57BL,wholemount,16,10.5 dpc
2463,in situ,MGI:3506753,emage,C57BL,wholemount,18,10.5 dpc
2464,in situ,MGI:3506753,emage,C57BL,wholemount,17,10.5 dpc
2465,in situ,MGI:3506754,emage,C57BL,wholemount,17,10.5 dpc
2466,in situ,MGI:3506754,emage,C57BL,wholemount,16,10.5 dpc
2467,in situ,MGI:3506755,emage,C57BL,wholemount,18,10.5 dpc
2468,in situ,MGI:3506755,emage,C57BL,wholemount,17,10.5 dpc
2469,in situ,MGI:3506756,emage,C57BL,wholemount,16,10.5 dpc
2470,in situ,MGI:3506756,emage,C57BL,wholemount,17,10.5 dpc
2471,in situ,MGI:3506757,emage,C57BL,wholemount,17,10.5 dpc
2472,in situ,MGI:3506759,emage,C57BL,wholemount,17,10.5 dpc
2473,in situ,MGI:3506759,emage,C57BL,wholemount,18,10.5 dpc
2474,in situ,MGI:3506760,emage,C57BL,wholemount,18,10.5 dpc
2475,in situ,MGI:3506760,emage,C57BL,wholemount,17,10.5 dpc
2476,in situ,MGI:3510415,emage,C57BL,wholemount,18,10.5 dpc
2477,in situ,MGI:3506763,emage,C57BL,wholemount,17,10.5 dpc
2478,in situ,MGI:3506764,emage,C57BL,wholemount,16,10.5 dpc
2479,in situ,MGI:3506764,emage,C57BL,wholemount,17,10.5 dpc
2480,in situ,MGI:3506765,emage,C57BL,wholemount,17,10.5 dpc
2481,in situ,MGI:3506766,emage,C57BL,wholemount,18,10.5 dpc
2482,in situ,MGI:3506766,emage,C57BL,wholemount,16,10.5 dpc
2483,in situ,MGI:3506767,emage,C57BL,wholemount,17,10.5 dpc
2484,in situ,MGI:3506767,emage,C57BL,wholemount,16,10.5 dpc
2485,in situ,MGI:3506768,emage,C57BL,wholemount,16,10.5 dpc
2486,in situ,MGI:3506768,emage,C57BL,wholemount,17,10.5 dpc
2487,in situ,MGI:3506769,emage,C57BL,wholemount,18,10.5 dpc
2488,in situ,MGI:3506769,emage,C57BL,wholemount,17,10.5 dpc
2489,in situ,MGI:3506770,emage,C57BL,wholemount,18,10.5 dpc
2490,in situ,MGI:3506770,emage,C57BL,wholemount,17,10.5 dpc
2491,in situ,MGI:3507269,emage,C57BL,wholemount,17,10.5 dpc
2492,in situ,MGI:3507269,emage,C57BL,wholemount,16,10.5 dpc
2493,in situ,MGI:3506771,emage,C57BL,wholemount,17,10.5 dpc
2494,in situ,MGI:3506772,emage,C57BL,wholemount,18,10.5 dpc
2495,in situ,MGI:3506772,emage,C57BL,wholemount,17,10.5 dpc
2496,in situ,MGI:3506773,emage,C57BL,wholemount,18,10.5 dpc
2497,in situ,MGI:3506773,emage,C57BL,wholemount,17,10.5 dpc
2498,in situ,MGI:3506774,emage,C57BL,wholemount,17,10.5 dpc
2499,in situ,MGI:3506775,emage,C57BL,wholemount,17,10.5 dpc
2500,in situ,MGI:3506775,emage,C57BL,wholemount,16,10.5 dpc
2501,in situ,MGI:3506776,emage,C57BL,wholemount,17,10.5 dpc
2502,in situ,MGI:3506777,emage,C57BL,wholemount,18,10.5 dpc
2503,in situ,MGI:3506778,emage,C57BL,wholemount,17,10.5 dpc
2504,in situ,MGI:3506779,emage,C57BL,wholemount,17,10.5 dpc
2505,in situ,MGI:3506779,emage,C57BL,wholemount,16,10.5 dpc
2506,in situ,MGI:3506780,emage,C57BL,wholemount,18,10.5 dpc
2507,in situ,MGI:3506780,emage,C57BL,wholemount,16,10.5 dpc
2508,in situ,MGI:3506781,emage,C57BL,wholemount,18,10.5 dpc
2509,in situ,MGI:3506783,emage,C57BL,wholemount,17,10.5 dpc
2510,in situ,MGI:3506785,emage,C57BL,wholemount,17,10.5 dpc
2511,in situ,MGI:3506785,emage,C57BL,wholemount,16,10.5 dpc
2512,in situ,MGI:3506786,emage,C57BL,wholemount,17,10.5 dpc
2513,in situ,MGI:3506787,emage,C57BL,wholemount,16,10.5 dpc
2514,in situ,MGI:3506787,emage,C57BL,wholemount,18,10.5 dpc
2515,in situ,MGI:3506788,emage,C57BL,wholemount,17,10.5 dpc
2516,in situ,MGI:3506789,emage,C57BL,wholemount,17,10.5 dpc
2517,in situ,MGI:3506789,emage,C57BL,wholemount,18,10.5 dpc
2518,in situ,MGI:3506790,emage,C57BL,wholemount,17,10.5 dpc
2519,in situ,MGI:3506790,emage,C57BL,wholemount,18,10.5 dpc
2520,in situ,MGI:3506791,emage,C57BL,wholemount,17,10.5 dpc
2521,in situ,MGI:3506791,emage,C57BL,wholemount,18,10.5 dpc
2522,in situ,MGI:3506792,emage,C57BL,wholemount,17,10.5 dpc
2523,in situ,MGI:3506792,emage,C57BL,wholemount,18,10.5 dpc
2524,in situ,MGI:3506793,emage,C57BL,wholemount,17,10.5 dpc
2525,in situ,MGI:3506794,emage,C57BL,wholemount,17,10.5 dpc
2526,in situ,MGI:3506795,emage,C57BL,wholemount,17,10.5 dpc
2527,in situ,MGI:3507295,emage,C57BL,wholemount,16,10.5 dpc
2528,in situ,MGI:3507296,emage,C57BL,wholemount,18,10.5 dpc
2529,in situ,MGI:3506939,emage,C57BL,wholemount,18,10.5 dpc
2530,in situ,MGI:3506998,emage,C57BL,wholemount,17,10.5 dpc
2531,in situ,MGI:3506999,emage,C57BL,wholemount,17,10.5 dpc
2532,in situ,MGI:3506999,emage,C57BL,wholemount,18,10.5 dpc
2533,in situ,MGI:3507334,emage,C57BL,wholemount,17,10.5 dpc
2534,in situ,MGI:3507334,emage,C57BL,wholemount,16,10.5 dpc
2535,in situ,MGI:3507000,emage,C57BL,wholemount,18,10.5 dpc
2536,in situ,MGI:3507000,emage,C57BL,wholemount,17,10.5 dpc
2537,in situ,MGI:3507001,emage,C57BL,wholemount,17,10.5 dpc
2538,in situ,MGI:3507336,emage,C57BL,wholemount,17,10.5 dpc
2539,in situ,MGI:3507337,emage,C57BL,wholemount,17,10.5 dpc
2540,in situ,MGI:3507002,emage,C57BL,wholemount,18,10.5 dpc
2541,in situ,MGI:3507002,emage,C57BL,wholemount,17,10.5 dpc
2542,in situ,MGI:3507003,emage,C57BL,wholemount,18,10.5 dpc
2543,in situ,MGI:3507004,emage,C57BL,wholemount,18,10.5 dpc
2544,in situ,MGI:3507004,emage,C57BL,wholemount,17,10.5 dpc
2545,in situ,MGI:3507338,emage,C57BL,wholemount,17,10.5 dpc
2546,in situ,MGI:3507338,emage,C57BL,wholemount,18,10.5 dpc
2547,in situ,MGI:3507006,emage,C57BL,wholemount,17,10.5 dpc
2548,in situ,MGI:3507006,emage,C57BL,wholemount,18,10.5 dpc
2549,in situ,MGI:3507007,emage,C57BL,wholemount,17,10.5 dpc
2550,in situ,MGI:3507008,emage,C57BL,wholemount,17,10.5 dpc
2551,in situ,MGI:3507008,emage,C57BL,wholemount,18,10.5 dpc
2552,in situ,MGI:3507009,emage,C57BL,wholemount,17,10.5 dpc
2553,in situ,MGI:3507009,emage,C57BL,wholemount,18,10.5 dpc
2554,in situ,MGI:3507010,emage,C57BL,wholemount,17,10.5 dpc
2555,in situ,MGI:3507011,emage,C57BL,wholemount,18,10.5 dpc
2556,in situ,MGI:3507339,emage,C57BL,wholemount,18,10.5 dpc
2557,in situ,MGI:3507339,emage,C57BL,wholemount,17,10.5 dpc
2558,in situ,MGI:3507013,emage,C57BL,wholemount,17,10.5 dpc
2559,in situ,MGI:3507013,emage,C57BL,wholemount,18,10.5 dpc
2560,in situ,MGI:3507014,emage,C57BL,wholemount,18,10.5 dpc
2561,in situ,MGI:3507014,emage,C57BL,wholemount,17,10.5 dpc
2562,in situ,MGI:3507015,emage,C57BL,wholemount,17,10.5 dpc
2563,in situ,MGI:3507016,emage,C57BL,wholemount,17,10.5 dpc
2564,in situ,MGI:3507017,emage,C57BL,wholemount,18,10.5 dpc
2565,in situ,MGI:3507018,emage,C57BL,wholemount,18,10.5 dpc
2566,in situ,MGI:3507018,emage,C57BL,wholemount,17,10.5 dpc
2567,in situ,MGI:3507340,emage,C57BL,wholemount,18,10.5 dpc
2568,in situ,MGI:3507342,emage,C57BL,wholemount,17,10.5 dpc
2569,in situ,MGI:3507342,emage,C57BL,wholemount,16,10.5 dpc
2570,in situ,MGI:3507020,emage,C57BL,wholemount,17,10.5 dpc
2571,in situ,MGI:3507343,emage,C57BL,wholemount,17,10.5 dpc
2572,in situ,MGI:3507343,emage,C57BL,wholemount,16,10.5 dpc
2573,in situ,MGI:3507344,emage,C57BL,wholemount,16,10.5 dpc
2574,in situ,MGI:3507344,emage,C57BL,wholemount,17,10.5 dpc
2575,in situ,MGI:3507021,emage,C57BL,wholemount,18,10.5 dpc
2576,in situ,MGI:3507021,emage,C57BL,wholemount,17,10.5 dpc
2577,in situ,MGI:3507022,emage,C57BL,wholemount,18,10.5 dpc
2578,in situ,MGI:3507345,emage,C57BL,wholemount,17,10.5 dpc
2579,in situ,MGI:3507023,emage,C57BL,wholemount,17,10.5 dpc
2580,in situ,MGI:3507023,emage,C57BL,wholemount,18,10.5 dpc
2581,in situ,MGI:3507024,emage,C57BL,wholemount,17,10.5 dpc
2582,in situ,MGI:3507025,emage,C57BL,wholemount,17,10.5 dpc
2583,in situ,MGI:3507347,emage,C57BL,wholemount,16,10.5 dpc
2584,in situ,MGI:3507347,emage,C57BL,wholemount,17,10.5 dpc
2585,in situ,MGI:3507026,emage,C57BL,wholemount,17,10.5 dpc
2586,in situ,MGI:3507026,emage,C57BL,wholemount,18,10.5 dpc
2587,in situ,MGI:3507027,emage,C57BL,wholemount,18,10.5 dpc
2588,in situ,MGI:3507027,emage,C57BL,wholemount,17,10.5 dpc
2589,in situ,MGI:3507029,emage,C57BL,wholemount,18,10.5 dpc
2590,in situ,MGI:3507030,emage,C57BL,wholemount,18,10.5 dpc
2591,in situ,MGI:3507030,emage,C57BL,wholemount,17,10.5 dpc
2592,in situ,MGI:3507348,emage,C57BL,wholemount,16,10.5 dpc
2593,in situ,MGI:3507348,emage,C57BL,wholemount,18,10.5 dpc
2594,in situ,MGI:3507349,emage,C57BL,wholemount,17,10.5 dpc
2595,in situ,MGI:3507349,emage,C57BL,wholemount,18,10.5 dpc
2596,in situ,MGI:3507350,emage,C57BL,wholemount,18,10.5 dpc
2597,in situ,MGI:3507031,emage,C57BL,wholemount,18,10.5 dpc
2598,in situ,MGI:3507031,emage,C57BL,wholemount,17,10.5 dpc
2599,in situ,MGI:3507032,emage,C57BL,wholemount,18,10.5 dpc
2600,in situ,MGI:3507032,emage,C57BL,wholemount,17,10.5 dpc
2601,in situ,MGI:3507351,emage,C57BL,wholemount,18,10.5 dpc
2602,in situ,MGI:3507351,emage,C57BL,wholemount,17,10.5 dpc
2603,in situ,MGI:3507034,emage,C57BL,wholemount,17,10.5 dpc
2604,in situ,MGI:3507034,emage,C57BL,wholemount,18,10.5 dpc
2605,in situ,MGI:3507035,emage,C57BL,wholemount,17,10.5 dpc
2606,in situ,MGI:3507035,emage,C57BL,wholemount,18,10.5 dpc
2607,in situ,MGI:3507036,emage,C57BL,wholemount,17,10.5 dpc
2608,in situ,MGI:3507036,emage,C57BL,wholemount,16,10.5 dpc
2609,in situ,MGI:3506796,emage,C57BL,wholemount,17,10.5 dpc
2610,in situ,MGI:3506797,emage,C57BL,wholemount,16,10.5 dpc
2611,in situ,MGI:3506797,emage,C57BL,wholemount,17,10.5 dpc
2612,in situ,MGI:3506798,emage,C57BL,wholemount,17,10.5 dpc
2613,in situ,MGI:3506799,emage,C57BL,wholemount,17,10.5 dpc
2614,in situ,MGI:3507270,emage,C57BL,wholemount,17,10.5 dpc
2615,in situ,MGI:3507271,emage,C57BL,wholemount,17,10.5 dpc
2616,in situ,MGI:3507271,emage,C57BL,wholemount,16,10.5 dpc
2617,in situ,MGI:3506800,emage,C57BL,wholemount,18,10.5 dpc
2618,in situ,MGI:3506801,emage,C57BL,wholemount,18,10.5 dpc
2619,in situ,MGI:3506802,emage,C57BL,wholemount,17,10.5 dpc
2620,in situ,MGI:3506802,emage,C57BL,wholemount,18,10.5 dpc
2621,in situ,MGI:3506803,emage,C57BL,wholemount,17,10.5 dpc
2622,in situ,MGI:3506804,emage,C57BL,wholemount,17,10.5 dpc
2623,in situ,MGI:3506805,emage,C57BL,wholemount,16,10.5 dpc
2624,in situ,MGI:3506805,emage,C57BL,wholemount,17,10.5 dpc
2625,in situ,MGI:3506806,emage,C57BL,wholemount,17,10.5 dpc
2626,in situ,MGI:3506806,emage,C57BL,wholemount,16,10.5 dpc
2627,in situ,MGI:3506807,emage,C57BL,wholemount,16,10.5 dpc
2628,in situ,MGI:3506808,emage,C57BL,wholemount,16,10.5 dpc
2629,in situ,MGI:3506808,emage,C57BL,wholemount,17,10.5 dpc
2630,in situ,MGI:3506809,emage,C57BL,wholemount,18,10.5 dpc
2631,in situ,MGI:3506809,emage,C57BL,wholemount,16,10.5 dpc
2632,in situ,MGI:3506810,emage,C57BL,wholemount,17,10.5 dpc
2633,in situ,MGI:3506811,emage,C57BL,wholemount,17,10.5 dpc
2634,in situ,MGI:3506811,emage,C57BL,wholemount,17,10.5 dpc
2635,in situ,MGI:3506813,emage,C57BL,wholemount,17,10.5 dpc
2636,in situ,MGI:3506813,emage,C57BL,wholemount,18,10.5 dpc
2637,in situ,MGI:3506814,emage,C57BL,wholemount,17,10.5 dpc
2638,in situ,MGI:3506815,emage,C57BL,wholemount,17,10.5 dpc
2639,in situ,MGI:3506816,emage,C57BL,wholemount,17,10.5 dpc
2640,in situ,MGI:3506817,emage,C57BL,wholemount,18,10.5 dpc
2641,in situ,MGI:3506817,emage,C57BL,wholemount,17,10.5 dpc
2642,in situ,MGI:3506818,emage,C57BL,wholemount,17,10.5 dpc
2643,in situ,MGI:3506819,emage,C57BL,wholemount,18,10.5 dpc
2644,in situ,MGI:3506819,emage,C57BL,wholemount,17,10.5 dpc
2645,in situ,MGI:3506820,emage,C57BL,wholemount,17,10.5 dpc
2646,in situ,MGI:3506820,emage,C57BL,wholemount,18,10.5 dpc
2647,in situ,MGI:3506821,emage,C57BL,wholemount,17,10.5 dpc
2648,in situ,MGI:3506821,emage,C57BL,wholemount,18,10.5 dpc
2649,in situ,MGI:3506822,emage,C57BL,wholemount,18,10.5 dpc
2650,in situ,MGI:3506823,emage,C57BL,wholemount,18,10.5 dpc
2651,in situ,MGI:3506824,emage,C57BL,wholemount,17,10.5 dpc
2652,in situ,MGI:3506825,emage,C57BL,wholemount,17,10.5 dpc
2653,in situ,MGI:3506826,emage,C57BL,wholemount,18,10.5 dpc
2654,in situ,MGI:3506826,emage,C57BL,wholemount,16,10.5 dpc
2655,in situ,MGI:3506827,emage,C57BL,wholemount,18,10.5 dpc
2656,in situ,MGI:3506828,emage,C57BL,wholemount,16,10.5 dpc
2657,in situ,MGI:3506828,emage,C57BL,wholemount,17,10.5 dpc
2658,in situ,MGI:3506829,emage,C57BL,wholemount,17,10.5 dpc
2659,in situ,MGI:3506830,emage,C57BL,wholemount,17,10.5 dpc
2660,in situ,MGI:3506830,emage,C57BL,wholemount,18,10.5 dpc
2661,in situ,MGI:3506831,emage,C57BL,wholemount,17,10.5 dpc
2662,in situ,MGI:3506832,emage,C57BL,wholemount,16,10.5 dpc
2663,in situ,MGI:3506832,emage,C57BL,wholemount,18,10.5 dpc
2664,in situ,MGI:3506833,emage,C57BL,wholemount,17,10.5 dpc
2665,in situ,MGI:3506833,emage,C57BL,wholemount,18,10.5 dpc
2666,in situ,MGI:3506834,emage,C57BL,wholemount,17,10.5 dpc
2667,in situ,MGI:3507272,emage,C57BL,wholemount,16,10.5 dpc
2668,in situ,MGI:3507272,emage,C57BL,wholemount,17,10.5 dpc
2669,in situ,MGI:3506835,emage,C57BL,wholemount,18,10.5 dpc
2670,in situ,MGI:3506835,emage,C57BL,wholemount,17,10.5 dpc
2671,in situ,MGI:3506836,emage,C57BL,wholemount,16,10.5 dpc
2672,in situ,MGI:3506836,emage,C57BL,wholemount,18,10.5 dpc
2673,in situ,MGI:3506837,emage,C57BL,wholemount,18,10.5 dpc
2674,in situ,MGI:3506837,emage,C57BL,wholemount,16,10.5 dpc
2675,in situ,MGI:3506838,emage,C57BL,wholemount,16,10.5 dpc
2676,in situ,MGI:3506839,emage,C57BL,wholemount,18,10.5 dpc
2677,in situ,MGI:3506839,emage,C57BL,wholemount,16,10.5 dpc
2678,in situ,MGI:3506840,emage,C57BL,wholemount,18,10.5 dpc
2679,in situ,MGI:3506841,emage,C57BL,wholemount,17,10.5 dpc
2680,in situ,MGI:3506842,emage,C57BL,wholemount,18,10.5 dpc
2681,in situ,MGI:3506842,emage,C57BL,wholemount,16,10.5 dpc
2682,in situ,MGI:3506843,emage,C57BL,wholemount,16,10.5 dpc
2683,in situ,MGI:3506843,emage,C57BL,wholemount,17,10.5 dpc
2684,in situ,MGI:3506844,emage,C57BL,wholemount,17,10.5 dpc
2685,in situ,MGI:3506844,emage,C57BL,wholemount,18,10.5 dpc
2686,in situ,MGI:3506845,emage,C57BL,wholemount,18,10.5 dpc
2687,in situ,MGI:3506846,emage,C57BL,wholemount,17,10.5 dpc
2688,in situ,MGI:3506847,emage,C57BL,wholemount,17,10.5 dpc
2689,in situ,MGI:3506848,emage,C57BL,wholemount,18,10.5 dpc
2690,in situ,MGI:3506848,emage,C57BL,wholemount,16,10.5 dpc
2691,in situ,MGI:3506849,emage,C57BL,wholemount,16,10.5 dpc
2692,in situ,MGI:3506850,emage,C57BL,wholemount,18,10.5 dpc
2693,in situ,MGI:3506850,emage,C57BL,wholemount,17,10.5 dpc
2694,in situ,MGI:3507352,emage,C57BL,wholemount,17,10.5 dpc
2695,in situ,MGI:3507037,emage,C57BL,wholemount,16,10.5 dpc
2696,in situ,MGI:3507038,emage,C57BL,wholemount,18,10.5 dpc
2697,in situ,MGI:3507038,emage,C57BL,wholemount,17,10.5 dpc
2698,in situ,MGI:3507353,emage,C57BL,wholemount,17,10.5 dpc
2699,in situ,MGI:3507353,emage,C57BL,wholemount,18,10.5 dpc
2700,in situ,MGI:3507039,emage,C57BL,wholemount,17,10.5 dpc
2701,in situ,MGI:3507040,emage,C57BL,wholemount,17,10.5 dpc
2702,in situ,MGI:3507354,emage,C57BL,wholemount,16,10.5 dpc
2703,in situ,MGI:3507355,emage,C57BL,wholemount,16,10.5 dpc
2704,in situ,MGI:3507355,emage,C57BL,wholemount,17,10.5 dpc
2705,in situ,MGI:3507041,emage,C57BL,wholemount,17,10.5 dpc
2706,in situ,MGI:3507041,emage,C57BL,wholemount,18,10.5 dpc
2707,in situ,MGI:3507042,emage,C57BL,wholemount,17,10.5 dpc
2708,in situ,MGI:3507044,emage,C57BL,wholemount,17,10.5 dpc
2709,in situ,MGI:3507045,emage,C57BL,wholemount,18,10.5 dpc
2710,in situ,MGI:3507046,emage,C57BL,wholemount,17,10.5 dpc
2711,in situ,MGI:3507047,emage,C57BL,wholemount,17,10.5 dpc
2712,in situ,MGI:3507047,emage,C57BL,wholemount,18,10.5 dpc
2713,in situ,MGI:3507048,emage,C57BL,wholemount,18,10.5 dpc
2714,in situ,MGI:3507048,emage,C57BL,wholemount,16,10.5 dpc
2715,in situ,MGI:3507049,emage,C57BL,wholemount,18,10.5 dpc
2716,in situ,MGI:3507049,emage,C57BL,wholemount,17,10.5 dpc
2717,in situ,MGI:3507050,emage,C57BL,wholemount,18,10.5 dpc
2718,in situ,MGI:3507051,emage,C57BL,wholemount,18,10.5 dpc
2719,in situ,MGI:3507052,emage,C57BL,wholemount,18,10.5 dpc
2720,in situ,MGI:3507052,emage,C57BL,wholemount,17,10.5 dpc
2721,in situ,MGI:3507053,emage,C57BL,wholemount,17,10.5 dpc
2722,in situ,MGI:3507356,emage,C57BL,wholemount,18,10.5 dpc
2723,in situ,MGI:3507356,emage,C57BL,wholemount,17,10.5 dpc
2724,in situ,MGI:3507054,emage,C57BL,wholemount,18,10.5 dpc
2725,in situ,MGI:3507055,emage,C57BL,wholemount,18,10.5 dpc
2726,in situ,MGI:3507357,emage,C57BL,wholemount,17,10.5 dpc
2727,in situ,MGI:3507357,emage,C57BL,wholemount,18,10.5 dpc
2728,in situ,MGI:3507056,emage,C57BL,wholemount,18,10.5 dpc
2729,in situ,MGI:3507358,emage,C57BL,wholemount,16,10.5 dpc
2730,in situ,MGI:3507358,emage,C57BL,wholemount,17,10.5 dpc
2731,in situ,MGI:3507057,emage,C57BL,wholemount,17,10.5 dpc
2732,in situ,MGI:3507057,emage,C57BL,wholemount,18,10.5 dpc
2733,in situ,MGI:3507359,emage,C57BL,wholemount,18,10.5 dpc
2734,in situ,MGI:3507359,emage,C57BL,wholemount,16,10.5 dpc
2735,in situ,MGI:3507059,emage,C57BL,wholemount,18,10.5 dpc
2736,in situ,MGI:3507060,emage,C57BL,wholemount,17,10.5 dpc
2737,in situ,MGI:3507360,emage,C57BL,wholemount,17,10.5 dpc
2738,in situ,MGI:3507061,emage,C57BL,wholemount,18,10.5 dpc
2739,in situ,MGI:3507062,emage,C57BL,wholemount,18,10.5 dpc
2740,in situ,MGI:3507361,emage,C57BL,wholemount,16,10.5 dpc
2741,in situ,MGI:3507361,emage,C57BL,wholemount,17,10.5 dpc
2742,in situ,MGI:3507362,emage,C57BL,wholemount,18,10.5 dpc
2743,in situ,MGI:3507362,emage,C57BL,wholemount,17,10.5 dpc
2744,in situ,MGI:3507363,emage,C57BL,wholemount,17,10.5 dpc
2745,in situ,MGI:3507363,emage,C57BL,wholemount,18,10.5 dpc
2746,in situ,MGI:3507364,emage,C57BL,wholemount,18,10.5 dpc
2747,in situ,MGI:3507365,emage,C57BL,wholemount,16,10.5 dpc
2748,in situ,MGI:3507365,emage,C57BL,wholemount,18,10.5 dpc
2749,in situ,MGI:3507366,emage,C57BL,wholemount,17,10.5 dpc
2750,in situ,MGI:3507366,emage,C57BL,wholemount,16,10.5 dpc
2751,in situ,MGI:3507367,emage,C57BL,wholemount,18,10.5 dpc
2752,in situ,MGI:3507368,emage,C57BL,wholemount,17,10.5 dpc
2753,in situ,MGI:3507369,emage,C57BL,wholemount,17,10.5 dpc
2754,in situ,MGI:3507370,emage,C57BL,wholemount,18,10.5 dpc
2755,in situ,MGI:3507370,emage,C57BL,wholemount,17,10.5 dpc
2756,in situ,MGI:3507371,emage,C57BL,wholemount,17,10.5 dpc
2757,in situ,MGI:3507371,emage,C57BL,wholemount,16,10.5 dpc
2758,in situ,MGI:3507064,emage,C57BL,wholemount,17,10.5 dpc
2759,in situ,MGI:3507064,emage,C57BL,wholemount,18,10.5 dpc
2760,in situ,MGI:3507372,emage,C57BL,wholemount,17,10.5 dpc
2761,in situ,MGI:3507372,emage,C57BL,wholemount,16,10.5 dpc
2762,in situ,MGI:3507067,emage,C57BL,wholemount,18,10.5 dpc
2763,in situ,MGI:3507068,emage,C57BL,wholemount,18,10.5 dpc
2764,in situ,MGI:3507069,emage,C57BL,wholemount,17,10.5 dpc
2765,in situ,MGI:3507071,emage,C57BL,wholemount,18,10.5 dpc
2766,in situ,MGI:3507072,emage,C57BL,wholemount,18,10.5 dpc
2767,in situ,MGI:3507072,emage,C57BL,wholemount,17,10.5 dpc
2768,in situ,MGI:3507073,emage,C57BL,wholemount,18,10.5 dpc
2769,in situ,MGI:3507074,emage,C57BL,wholemount,17,10.5 dpc
2770,in situ,MGI:3507074,emage,C57BL,wholemount,18,10.5 dpc
2771,in situ,MGI:3507373,emage,C57BL,wholemount,17,10.5 dpc
2772,in situ,MGI:3507076,emage,C57BL,wholemount,17,10.5 dpc
2773,in situ,MGI:3507076,emage,C57BL,wholemount,18,10.5 dpc
2774,in situ,MGI:3507077,emage,C57BL,wholemount,18,10.5 dpc
2775,in situ,MGI:3507077,emage,C57BL,wholemount,17,10.5 dpc
2776,in situ,MGI:3507078,emage,C57BL,wholemount,16,10.5 dpc
2777,in situ,MGI:3507078,emage,C57BL,wholemount,17,10.5 dpc
2778,in situ,MGI:3507079,emage,C57BL,wholemount,18,10.5 dpc
2779,in situ,MGI:3507079,emage,C57BL,wholemount,17,10.5 dpc
2780,in situ,MGI:3507080,emage,C57BL,wholemount,17,10.5 dpc
2781,in situ,MGI:3507080,emage,C57BL,wholemount,18,10.5 dpc
2782,in situ,MGI:3507374,emage,C57BL,wholemount,17,10.5 dpc
2783,in situ,MGI:3507081,emage,C57BL,wholemount,17,10.5 dpc
2784,in situ,MGI:3507081,emage,C57BL,wholemount,18,10.5 dpc
2785,in situ,MGI:3507375,emage,C57BL,wholemount,18,10.5 dpc
2786,in situ,MGI:3507082,emage,C57BL,wholemount,17,10.5 dpc
